__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2018-12-05,GOLD         ,05DEC2018,30901.0,30901.0,30810.0,30821.0,30952.0,12,12.000 GRMS ,370.27,136,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-12-04,GOLD         ,05DEC2018,30786.0,31019.0,30751.0,30952.0,30748.0,39,39.000 GRMS ,1204.09,145,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-12-03,GOLD         ,05DEC2018,30392.0,30853.0,30392.0,30748.0,30240.0,427,427.000 GRMS ,13057.65,185,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-30,GOLD         ,05DEC2018,30195.0,30358.0,30107.0,30240.0,30204.0,8950,8950.000 GRMS ,270378.5,440,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-29,GOLD         ,05DEC2018,30338.0,30339.0,30155.0,30204.0,30434.0,8121,8121.000 GRMS ,245890.03,4080,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-28,GOLD         ,05DEC2018,30365.0,30578.0,30250.0,30434.0,30402.0,9018,9018.000 GRMS ,273605.06,5354,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-27,GOLD         ,05DEC2018,30563.0,30630.0,30365.0,30402.0,30547.0,8134,8134.000 GRMS ,248231.22,6085,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-26,GOLD         ,05DEC2018,30471.0,30661.0,30445.0,30547.0,30495.0,7615,7615.000 GRMS ,232860.8,6490,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-23,GOLD         ,05DEC2018,30540.0,30548.0,30412.0,30495.0,30609.0,3365,3365.000 GRMS ,102580.34,7225,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-22,GOLD         ,05DEC2018,30855.0,30880.0,30568.0,30609.0,30825.0,7461,7461.000 GRMS ,229356.24,7585,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-21,GOLD         ,05DEC2018,30775.0,30895.0,30725.0,30825.0,30814.0,7089,7089.000 GRMS ,218349.37,7872,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-20,GOLD         ,05DEC2018,30787.0,30990.0,30758.0,30814.0,30879.0,7035,7035.000 GRMS ,217178.66,8193,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-19,GOLD         ,05DEC2018,31010.0,31040.0,30765.0,30879.0,31007.0,8242,8242.000 GRMS ,254593.69,8139,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-16,GOLD         ,05DEC2018,30845.0,31147.0,30810.0,31007.0,30821.0,8584,8584.000 GRMS ,265735.74,9173,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-15,GOLD         ,05DEC2018,30924.0,30937.0,30720.0,30821.0,30822.0,7283,7283.000 GRMS ,224631.55,8817,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-14,GOLD         ,05DEC2018,30704.0,30846.0,30605.0,30822.0,30769.0,8004,8004.000 GRMS ,245511.21,8795,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-13,GOLD         ,05DEC2018,30909.0,30919.0,30751.0,30769.0,31001.0,7163,7163.000 GRMS ,220796.95,9328,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-12,GOLD         ,05DEC2018,31100.0,31169.0,30969.0,31001.0,31016.0,6430,6430.000 GRMS ,199866.35,9597,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-09,GOLD         ,05DEC2018,31310.0,31372.0,30942.0,31016.0,31406.0,7950,7950.000 GRMS ,247650.22,9725,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-08,GOLD         ,05DEC2018,31501.0,31501.0,31212.0,31406.0,31589.0,4907,4907.000 GRMS ,153708.57,10261,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-07,GOLD         ,05DEC2018,31687.0,31687.0,31551.0,31589.0,31646.0,1708,1708.000 GRMS ,53953.17,10952,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-06,GOLD         ,05DEC2018,31718.0,31876.0,31632.0,31646.0,31702.0,7645,7645.000 GRMS ,242754.35,11043,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-05,GOLD         ,05DEC2018,31736.0,31835.0,31681.0,31702.0,31750.0,7119,7119.000 GRMS ,226114.31,11217,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-02,GOLD         ,05DEC2018,31821.0,31835.0,31600.0,31750.0,31892.0,12463,12463.000 GRMS ,394988.25,11261,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-11-01,GOLD         ,05DEC2018,31787.0,31938.0,31745.0,31892.0,31748.0,9541,9541.000 GRMS ,303703.81,13387,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-31,GOLD         ,05DEC2018,31851.0,31899.0,31711.0,31748.0,31837.0,9792,9792.000 GRMS ,311368.47,13427,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-30,GOLD         ,05DEC2018,31919.0,31939.0,31760.0,31837.0,31888.0,8861,8861.000 GRMS ,282185.24,12648,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-29,GOLD         ,05DEC2018,31903.0,32020.0,31846.0,31888.0,31937.0,7513,7513.000 GRMS ,239877.15,12573,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-26,GOLD         ,05DEC2018,31964.0,32213.0,31901.0,31937.0,31861.0,15769,15769.000 GRMS ,505235.36,12886,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-25,GOLD         ,05DEC2018,32114.0,32114.0,31841.0,31861.0,31913.0,11675,11675.000 GRMS ,373179.97,12865,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-24,GOLD         ,05DEC2018,31970.0,32029.0,31785.0,31913.0,32064.0,10646,10646.000 GRMS ,339694.8,12878,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-23,GOLD         ,05DEC2018,31965.0,32280.0,31958.0,32064.0,31894.0,13037,13037.000 GRMS ,418845.73,13714,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-22,GOLD         ,05DEC2018,31880.0,31916.0,31800.0,31894.0,31902.0,6469,6469.000 GRMS ,206070.65,12939,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-19,GOLD         ,05DEC2018,32047.0,32047.0,31863.0,31902.0,32072.0,6920,6920.000 GRMS ,220956.03,13057,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-18,GOLD         ,05DEC2018,31937.0,32097.0,31826.0,32072.0,31861.0,4792,4792.000 GRMS ,153246.01,13732,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-17,GOLD         ,05DEC2018,31834.0,32020.0,31783.0,31861.0,31868.0,8241,8241.000 GRMS ,262969.77,13274,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-16,GOLD         ,05DEC2018,32072.0,32160.0,31851.0,31868.0,32066.0,9895,9895.000 GRMS ,316867.51,13370,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-15,GOLD         ,05DEC2018,31900.0,32311.0,31831.0,32066.0,31846.0,12862,12862.000 GRMS ,413358.82,14150,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-12,GOLD         ,05DEC2018,31898.0,31898.0,31730.0,31846.0,31991.0,8338,8338.000 GRMS ,265413.6,14067,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-11,GOLD         ,05DEC2018,31447.0,32014.0,31431.0,31991.0,31381.0,14875,14875.000 GRMS ,471574.89,14759,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-10-10,GOLD         ,05DEC2018,31366.0,31395.0,31267.0,31381.0,31283.0,6277,6277.000 GRMS ,196689.82,12648,,FUTCOM,0.0,-
