__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2016-04-05,GOLD         ,05APR2016,28400.0,28680.0,28325.0,28387.0,28168.0,33,33.000 GRMS ,941.24,19,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-04-04,GOLD         ,05APR2016,28080.0,28200.0,28056.0,28168.0,28040.0,379,379.000 GRMS ,10665.47,135,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-04-01,GOLD         ,05APR2016,28561.0,28640.0,27970.0,28040.0,28549.0,1919,1919.000 GRMS ,54564.25,773,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-31,GOLD         ,05APR2016,28441.0,28682.0,28426.0,28549.0,28407.0,10645,10645.000 GRMS ,303813.57,1669,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-30,GOLD         ,05APR2016,28655.0,28830.0,28361.0,28407.0,28743.0,16044,16044.000 GRMS ,459142.9,3730,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-29,GOLD         ,05APR2016,28389.0,28782.0,28341.0,28743.0,28458.0,17014,17014.000 GRMS ,485283.77,4546,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-28,GOLD         ,05APR2016,28525.0,28525.0,28270.0,28458.0,28599.0,9581,9581.000 GRMS ,272261.99,5203,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-24,GOLD         ,05APR2016,28500.0,28665.0,28450.0,28599.0,28604.0,3942,3942.000 GRMS ,112719.04,5564,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-23,GOLD         ,05APR2016,29000.0,29000.0,28512.0,28604.0,29049.0,18211,18211.000 GRMS ,522751.72,5655,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-22,GOLD         ,05APR2016,28961.0,29340.0,28891.0,29049.0,28941.0,19567,19567.000 GRMS ,569958.75,6366,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-21,GOLD         ,05APR2016,29100.0,29114.0,28820.0,28941.0,29131.0,17020,17020.000 GRMS ,492614.99,6564,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-18,GOLD         ,05APR2016,29399.0,29450.0,29003.0,29131.0,29356.0,15726,15726.000 GRMS ,459483.02,6923,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-17,GOLD         ,05APR2016,29185.0,29600.0,29185.0,29356.0,28966.0,21421,21421.000 GRMS ,630996.25,6909,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-16,GOLD         ,05APR2016,29051.0,29145.0,28923.0,28966.0,29037.0,13788,13788.000 GRMS ,400214.05,6882,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-15,GOLD         ,05APR2016,29125.0,29200.0,28872.0,29037.0,29187.0,19804,19804.000 GRMS ,575138.19,7228,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-14,GOLD         ,05APR2016,29398.0,29577.0,29126.0,29187.0,29500.0,18135,18135.000 GRMS ,533095.45,7598,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-11,GOLD         ,05APR2016,29850.0,29923.0,29462.0,29500.0,29931.0,19733,19733.000 GRMS ,586040.17,7816,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-10,GOLD         ,05APR2016,29550.0,29961.0,29065.0,29931.0,29598.0,33091,33091.000 GRMS ,975610.01,9155,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-09,GOLD         ,05APR2016,29666.0,29718.0,29301.0,29598.0,29809.0,22478,22478.000 GRMS ,664030.48,8256,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-08,GOLD         ,05APR2016,29650.0,30161.0,29650.0,29809.0,29592.0,23947,23947.000 GRMS ,718078.47,9111,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-07,GOLD         ,05APR2016,29850.0,29965.0,29544.0,29592.0,29766.0,8920,8920.000 GRMS ,265715.0,8614,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-04,GOLD         ,05APR2016,29700.0,30040.0,29413.0,29766.0,29616.0,32737,32737.000 GRMS ,975198.6,8537,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-03,GOLD         ,05APR2016,29275.0,29681.0,29245.0,29616.0,29339.0,17468,17468.000 GRMS ,513922.24,8575,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-02,GOLD         ,05APR2016,29199.0,29391.0,29079.0,29339.0,29226.0,21702,21702.000 GRMS ,633994.13,8853,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-03-01,GOLD         ,05APR2016,29650.0,29838.0,29186.0,29226.0,29513.0,23870,23870.000 GRMS ,705304.41,8508,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-29,GOLD         ,05APR2016,29409.0,29750.0,29381.0,29513.0,29337.0,24779,24779.000 GRMS ,732898.81,8993,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-26,GOLD         ,05APR2016,29650.0,29729.0,29152.0,29337.0,29774.0,24666,24666.000 GRMS ,727290.96,8342,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-25,GOLD         ,05APR2016,29475.0,29820.0,29394.0,29774.0,29554.0,23052,23052.000 GRMS ,682868.78,9892,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-24,GOLD         ,05APR2016,29403.0,29936.0,29241.0,29554.0,29302.0,26121,26121.000 GRMS ,772831.82,9550,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-23,GOLD         ,05APR2016,29000.0,29397.0,29000.0,29302.0,28966.0,20495,20495.000 GRMS ,599222.75,9055,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-22,GOLD         ,05APR2016,29101.0,29165.0,28801.0,28966.0,29515.0,20524,20524.000 GRMS ,594740.37,8547,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-19,GOLD         ,05APR2016,29386.0,29638.0,29290.0,29515.0,29309.0,19083,19083.000 GRMS ,562194.78,8945,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-18,GOLD         ,05APR2016,28888.0,29369.0,28707.0,29309.0,28888.0,17668,17668.000 GRMS ,511579.3,8603,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-17,GOLD         ,05APR2016,28953.0,29050.0,28731.0,28888.0,28899.0,16232,16232.000 GRMS ,468679.0,8152,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-16,GOLD         ,05APR2016,28610.0,29075.0,28425.0,28899.0,28690.0,22632,22632.000 GRMS ,652020.37,8230,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-15,GOLD         ,05APR2016,29302.0,29302.0,28613.0,28690.0,29386.0,16017,16017.000 GRMS ,461025.64,8232,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-12,GOLD         ,05APR2016,29600.0,29805.0,29340.0,29386.0,29791.0,19603,19603.000 GRMS ,578752.58,8663,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-11,GOLD         ,05APR2016,28350.0,30095.0,28350.0,29791.0,28317.0,34815,34815.000 GRMS ,1022369.99,8749,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2016-02-10,GOLD         ,05APR2016,28350.0,28350.0,28025.0,28317.0,28437.0,20873,20873.000 GRMS ,588557.15,9533,,FUTCOM,0.0,-
