__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2026-01-07,GOLD         ,05JUN2026,146401.0,146903.0,145427.0,146180.0,146704.0,117,117.000 GRMS ,17085.46,535,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-06,GOLD         ,05JUN2026,145875.0,146934.0,145875.0,146704.0,145607.0,140,140.000 GRMS ,20483.13,525,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-05,GOLD         ,05JUN2026,145476.0,145999.0,144800.0,145607.0,143745.0,147,147.000 GRMS ,21366.05,512,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-02,GOLD         ,05JUN2026,143830.0,144991.0,143403.0,143745.0,143470.0,113,113.000 GRMS ,16311.96,514,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-01,GOLD         ,05JUN2026,142842.0,143828.0,142842.0,143470.0,143253.0,30,30.000 GRMS ,4298.4,519,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-31,GOLD         ,05JUN2026,144052.0,144550.0,142601.0,143253.0,144866.0,248,248.000 GRMS ,35550.68,515,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-30,GOLD         ,05JUN2026,143849.0,145622.0,142799.0,144866.0,142422.0,320,320.000 GRMS ,46194.02,573,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-29,GOLD         ,05JUN2026,147848.0,148434.0,142239.0,142422.0,147499.0,307,307.000 GRMS ,44775.21,467,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-26,GOLD         ,05JUN2026,145553.0,147900.0,145553.0,147499.0,145058.0,289,289.000 GRMS ,42454.74,371,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-24,GOLD         ,05JUN2026,144906.0,145692.0,144444.0,145058.0,144686.0,120,120.000 GRMS ,17419.07,320,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-23,GOLD         ,05JUN2026,144223.0,145090.0,143514.0,144686.0,143048.0,206,206.000 GRMS ,29773.1,305,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-22,GOLD         ,05JUN2026,141206.0,143140.0,140850.0,143048.0,140352.0,235,235.000 GRMS ,33406.95,263,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-19,GOLD         ,05JUN2026,140090.0,140450.0,139813.0,140352.0,140521.0,57,57.000 GRMS ,7989.8,211,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-18,GOLD         ,05JUN2026,140701.0,141414.0,140100.0,140521.0,140769.0,84,84.000 GRMS ,11830.16,200,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-17,GOLD         ,05JUN2026,141344.0,141430.0,140082.0,140769.0,140607.0,82,82.000 GRMS ,11548.3,201,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-16,GOLD         ,05JUN2026,139676.0,141273.0,139602.0,140607.0,140195.0,149,149.000 GRMS ,20926.07,192,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-15,GOLD         ,05JUN2026,139800.0,141444.0,139800.0,140195.0,138812.0,200,200.000 GRMS ,28145.3,195,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-12,GOLD         ,05JUN2026,137053.0,140476.0,137053.0,138812.0,137231.0,253,253.000 GRMS ,35190.82,154,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-11,GOLD         ,05JUN2026,134933.0,137382.0,134914.0,137231.0,134462.0,127,127.000 GRMS ,17298.4,119,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-10,GOLD         ,05JUN2026,133800.0,134876.0,133800.0,134462.0,134367.0,21,21.000 GRMS ,2824.93,108,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-09,GOLD         ,05JUN2026,134464.0,134784.0,133813.0,134367.0,134406.0,15,15.000 GRMS ,2015.16,98,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-08,GOLD         ,05JUN2026,134509.0,135100.0,134158.0,134406.0,134653.0,23,23.000 GRMS ,3096.36,96,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-05,GOLD         ,05JUN2026,134284.0,135565.0,134284.0,134653.0,134134.0,41,41.000 GRMS ,5532.84,93,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-04,GOLD         ,05JUN2026,134742.0,135128.0,133977.0,134134.0,135110.0,40,40.000 GRMS ,5379.56,83,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-03,GOLD         ,05JUN2026,134990.0,135718.0,134658.0,135110.0,134210.0,57,57.000 GRMS ,7699.21,72,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-02,GOLD         ,05JUN2026,134317.0,135000.0,133700.0,134210.0,134606.0,25,25.000 GRMS ,3356.75,64,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-12-01,GOLD         ,05JUN2026,133837.0,135049.0,133751.0,134606.0,132890.0,46,46.000 GRMS ,6181.21,60,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-28,GOLD         ,05JUN2026,131507.0,133074.0,131498.0,132890.0,130555.0,34,34.000 GRMS ,4498.53,45,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-27,GOLD         ,05JUN2026,130405.0,130705.0,130405.0,130555.0,130949.0,2,2.000 GRMS ,261.11,36,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-26,GOLD         ,05JUN2026,131145.0,131145.0,130800.0,130949.0,130232.0,7,7.000 GRMS ,916.64,36,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-25,GOLD         ,05JUN2026,130176.0,130425.0,129986.0,130232.0,128809.0,10,10.000 GRMS ,1302.32,39,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-24,GOLD         ,05JUN2026,0.0,0.0,0.0,128497.0,128497.0,0,0.000 GRMS ,0.0,34,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-21,GOLD         ,05JUN2026,128089.0,129150.0,128089.0,128497.0,127836.0,4,4.000 GRMS ,513.99,34,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-20,GOLD         ,05JUN2026,127936.0,128072.0,127500.0,127836.0,129026.0,3,3.000 GRMS ,383.51,36,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-19,GOLD         ,05JUN2026,129000.0,129188.0,128965.0,129026.0,127000.0,5,5.000 GRMS ,645.13,36,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-18,GOLD         ,05JUN2026,126650.0,127000.0,126650.0,127000.0,128602.0,11,11.000 GRMS ,1396.65,38,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-11-17,GOLD         ,05JUN2026,128944.0,128944.0,127990.0,128602.0,130429.0,6,6.000 GRMS ,771.61,39,,FUTCOM,0.0,-
