__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2024-08-05,GOLD         ,05AUG2024,70082.0,71499.0,69565.0,70230.0,70255.0,5,5.000 GRMS ,351.15,76,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-08-02,GOLD         ,05AUG2024,70200.0,70420.0,69445.0,70255.0,69654.0,25,25.000 GRMS ,1757.28,143,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-08-01,GOLD         ,05AUG2024,69624.0,69940.0,69282.0,69654.0,69012.0,148,148.000 GRMS ,10271.96,167,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-31,GOLD         ,05AUG2024,69117.0,69460.0,68950.0,69012.0,68610.0,226,226.000 GRMS ,15647.99,306,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-30,GOLD         ,05AUG2024,68273.0,68699.0,67945.0,68610.0,68268.0,2329,2329.000 GRMS ,159157.89,572,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-29,GOLD         ,05AUG2024,68426.0,68670.0,68040.0,68268.0,68186.0,6044,6044.000 GRMS ,413770.74,2027,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-26,GOLD         ,05AUG2024,67990.0,68340.0,67666.0,68186.0,67462.0,6219,6219.000 GRMS ,422217.84,4600,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-25,GOLD         ,05AUG2024,68015.0,68105.0,67400.0,67462.0,68952.0,10423,10423.000 GRMS ,706426.98,8423,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-24,GOLD         ,05AUG2024,68790.0,69299.0,68652.0,68952.0,68510.0,7620,7620.000 GRMS ,525394.74,9662,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-23,GOLD         ,05AUG2024,72838.0,72850.0,68456.0,68510.0,72718.0,27806,27806.000 GRMS ,1947064.72,11357,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-22,GOLD         ,05AUG2024,73161.0,73185.0,72501.0,72718.0,72990.0,7001,7001.000 GRMS ,510063.93,10672,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-19,GOLD         ,05AUG2024,73810.0,73866.0,72930.0,72990.0,74155.0,8507,8507.000 GRMS ,623510.07,10735,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-18,GOLD         ,05AUG2024,74364.0,74538.0,74050.0,74155.0,74137.0,4563,4563.000 GRMS ,339212.47,12451,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-17,GOLD         ,05AUG2024,74259.0,74731.0,74068.0,74137.0,74273.0,4113,4113.000 GRMS ,306126.74,13007,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-16,GOLD         ,05AUG2024,73657.0,74309.0,73531.0,74273.0,73471.0,7430,7430.000 GRMS ,548726.08,13127,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-15,GOLD         ,05AUG2024,73105.0,73737.0,73035.0,73471.0,73269.0,4559,4559.000 GRMS ,334571.41,12256,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-12,GOLD         ,05AUG2024,73204.0,73292.0,72919.0,73269.0,73311.0,4855,4855.000 GRMS ,355002.56,12236,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-11,GOLD         ,05AUG2024,72815.0,73333.0,72730.0,73311.0,72668.0,7493,7493.000 GRMS ,547268.34,12859,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-10,GOLD         ,05AUG2024,72530.0,72972.0,72500.0,72668.0,72398.0,4797,4797.000 GRMS ,348870.15,12301,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-09,GOLD         ,05AUG2024,72578.0,72634.0,72111.0,72398.0,72333.0,4748,4748.000 GRMS ,343724.01,12577,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-08,GOLD         ,05AUG2024,73038.0,73068.0,72130.0,72333.0,73051.0,5343,5343.000 GRMS ,387962.17,13042,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-05,GOLD         ,05AUG2024,72412.0,73149.0,72205.0,73051.0,72367.0,6454,6454.000 GRMS ,469569.34,13773,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-04,GOLD         ,05AUG2024,72412.0,72485.0,72237.0,72367.0,72403.0,3097,3097.000 GRMS ,224191.1,13980,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2024-07-03,GOLD         ,05AUG2024,71713.0,72573.0,71685.0,72403.0,71554.0,7321,7321.000 GRMS ,528424.91,14223,,FUTCOM,0.0,-
