__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2019-04-05,GOLD         ,05APR2019,31600.0,31865.0,31600.0,31542.0,31492.0,7,7.000 GRMS ,222.11,3,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-04-04,GOLD         ,05APR2019,31471.0,31501.0,31471.0,31492.0,31489.0,6,6.000 GRMS ,188.95,7,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-04-03,GOLD         ,05APR2019,31462.0,31539.0,31402.0,31489.0,31490.0,29,29.000 GRMS ,912.53,10,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-04-02,GOLD         ,05APR2019,31547.0,32430.0,31450.0,31490.0,31526.0,66,66.000 GRMS ,2087.15,24,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-04-01,GOLD         ,05APR2019,31695.0,31710.0,31510.0,31526.0,31734.0,1125,1125.000 GRMS ,35585.02,46,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-03-29,GOLD         ,05APR2019,31588.0,31819.0,31500.0,31734.0,31607.0,8683,8683.000 GRMS ,274728.38,767,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-03-28,GOLD         ,05APR2019,32000.0,32038.0,31576.0,31607.0,32016.0,13209,13209.000 GRMS ,420640.62,3206,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-03-27,GOLD         ,05APR2019,32150.0,32180.0,31986.0,32016.0,32104.0,13051,13051.000 GRMS ,418633.27,5032,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-03-26,GOLD         ,05APR2019,32180.0,32204.0,32015.0,32104.0,32224.0,10437,10437.000 GRMS ,335005.72,5580,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-03-25,GOLD         ,05APR2019,32150.0,32246.0,32072.0,32224.0,32140.0,9842,9842.000 GRMS ,316544.5,6296,,FUTCOM,0.0,-
