__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2014-02-05,GOLD         ,05FEB2014,29796.0,31468.0,29748.0,29758.0,29688.0,267,267.000 GRMS ,8045.67,37,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-02-04,GOLD         ,05FEB2014,29701.0,29834.0,29600.0,29688.0,29845.0,336,336.000 GRMS ,9981.28,255,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-02-03,GOLD         ,05FEB2014,29500.0,29885.0,29399.0,29845.0,29462.0,651,651.000 GRMS ,19247.47,475,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-02-01,GOLD         ,05FEB2014,0.0,0.0,0.0,29462.0,29462.0,0,0.000 GRMS ,0.0,844,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-31,GOLD         ,05FEB2014,29363.0,29584.0,29255.0,29462.0,29378.0,9707,9707.000 GRMS ,285689.72,844,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-30,GOLD         ,05FEB2014,29789.0,29820.0,29353.0,29378.0,29738.0,14398,14398.000 GRMS ,425991.21,3723,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-29,GOLD         ,05FEB2014,29450.0,29840.0,29346.0,29738.0,29521.0,17340,17340.000 GRMS ,512989.32,6240,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-28,GOLD         ,05FEB2014,29718.0,29718.0,29470.0,29521.0,29798.0,13377,13377.000 GRMS ,395326.32,6516,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-27,GOLD         ,05FEB2014,29550.0,29849.0,29550.0,29798.0,29519.0,12876,12876.000 GRMS ,382861.5,6579,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-25,GOLD         ,05FEB2014,0.0,0.0,0.0,29519.0,29519.0,0,0.000 GRMS ,0.0,6892,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-24,GOLD         ,05FEB2014,29270.0,29675.0,29252.0,29519.0,29355.0,16337,16337.000 GRMS ,481480.92,6892,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-23,GOLD         ,05FEB2014,29102.0,29389.0,28965.0,29355.0,29150.0,26693,26693.000 GRMS ,779064.04,7301,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2014-01-22,GOLD         ,05FEB2014,29208.0,29278.0,29121.0,29150.0,29241.0,12563,12563.000 GRMS ,366663.8,7620,,FUTCOM,0.0,-
