__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2019-02-05,GOLD         ,05FEB2019,33400.0,33449.0,33081.0,33242.0,33339.0,21,21.000 GRMS ,699.02,242,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-02-04,GOLD         ,05FEB2019,33750.0,33750.0,33180.0,33339.0,33405.0,106,106.000 GRMS ,3529.39,279,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-02-01,GOLD         ,05FEB2019,33057.0,33464.0,32953.0,33405.0,33056.0,1741,1741.000 GRMS ,57668.46,362,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-31,GOLD         ,05FEB2019,32988.0,33272.0,32925.0,33056.0,32899.0,8253,8253.000 GRMS ,272964.21,1447,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-30,GOLD         ,05FEB2019,32918.0,32989.0,32827.0,32899.0,32900.0,8636,8636.000 GRMS ,284209.45,4247,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-29,GOLD         ,05FEB2019,32545.0,32939.0,32545.0,32900.0,32547.0,10569,10569.000 GRMS ,345816.19,5821,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-28,GOLD         ,05FEB2019,32340.0,32589.0,32340.0,32547.0,32343.0,7365,7365.000 GRMS ,239413.1,6678,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-25,GOLD         ,05FEB2019,32032.0,32382.0,32009.0,32343.0,32013.0,9491,9491.000 GRMS ,305383.79,7052,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-24,GOLD         ,05FEB2019,32138.0,32151.0,31981.0,32013.0,32140.0,7946,7946.000 GRMS ,254648.41,7473,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-23,GOLD         ,05FEB2019,32159.0,32217.0,32057.0,32140.0,32160.0,7913,7913.000 GRMS ,254354.26,8157,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-22,GOLD         ,05FEB2019,31998.0,32194.0,31957.0,32160.0,32043.0,8660,8660.000 GRMS ,278089.95,8682,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-21,GOLD         ,05FEB2019,32044.0,32195.0,31985.0,32043.0,32091.0,7047,7047.000 GRMS ,225978.5,8955,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-18,GOLD         ,05FEB2019,32276.0,32319.0,32055.0,32091.0,32268.0,9495,9495.000 GRMS ,305440.26,9337,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-17,GOLD         ,05FEB2019,32290.0,32390.0,32205.0,32268.0,32286.0,9315,9315.000 GRMS ,300837.57,10522,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-16,GOLD         ,05FEB2019,32198.0,32307.0,32110.0,32286.0,32180.0,9479,9479.000 GRMS ,305567.49,11075,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-15,GOLD         ,05FEB2019,32130.0,32277.0,32110.0,32180.0,32141.0,10513,10513.000 GRMS ,338326.86,11282,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-14,GOLD         ,05FEB2019,31989.0,32220.0,31975.0,32141.0,31928.0,9968,9968.000 GRMS ,320171.04,12157,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-11,GOLD         ,05FEB2019,31953.0,32076.0,31895.0,31928.0,31880.0,9144,9144.000 GRMS ,292464.95,12305,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-10,GOLD         ,05FEB2019,32048.0,32135.0,31853.0,31880.0,32001.0,10606,10606.000 GRMS ,339605.9,13781,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-09,GOLD         ,05FEB2019,31633.0,32023.0,31633.0,32001.0,31741.0,11628,11628.000 GRMS ,370114.35,14666,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-08,GOLD         ,05FEB2019,31618.0,31760.0,31565.0,31741.0,31648.0,10075,10075.000 GRMS ,318934.42,13726,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-07,GOLD         ,05FEB2019,31529.0,31758.0,31448.0,31648.0,31456.0,11128,11128.000 GRMS ,351941.19,13407,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-04,GOLD         ,05FEB2019,31879.0,31879.0,31441.0,31456.0,31789.0,12113,12113.000 GRMS ,383456.3,13032,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-03,GOLD         ,05FEB2019,31700.0,31938.0,31681.0,31789.0,31610.0,11912,11912.000 GRMS ,378960.72,13793,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-02,GOLD         ,05FEB2019,31421.0,31704.0,31369.0,31610.0,31422.0,10087,10087.000 GRMS ,318638.08,13204,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-01-01,GOLD         ,05FEB2019,31409.0,31461.0,31357.0,31422.0,31391.0,2073,2073.000 GRMS ,65112.8,12602,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-12-31,GOLD         ,05FEB2019,31571.0,31595.0,31300.0,31391.0,31598.0,9802,9802.000 GRMS ,308172.96,12587,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-12-28,GOLD         ,05FEB2019,31665.0,31734.0,31585.0,31598.0,31713.0,10039,10039.000 GRMS ,317704.35,12757,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2018-12-27,GOLD         ,05FEB2019,31500.0,31768.0,31500.0,31713.0,31559.0,8755,8755.000 GRMS ,277167.09,13241,,FUTCOM,0.0,-
