__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2026-01-30,GOLD         ,05AUG2026,199999.0,200990.0,181028.0,190002.0,198931.0,20,20.000 GRMS ,3881.34,61,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-29,GOLD         ,05AUG2026,193125.0,204375.0,189702.0,198931.0,187500.0,32,32.000 GRMS ,6352.82,61,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-28,GOLD         ,05AUG2026,187500.0,187500.0,187500.0,187500.0,182581.0,2,2.000 GRMS ,375.0,53,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-27,GOLD         ,05AUG2026,181336.0,183868.0,181100.0,182581.0,176348.0,21,21.000 GRMS ,3823.42,51,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-23,GOLD         ,05AUG2026,173696.0,178300.0,173696.0,176348.0,168637.0,9,9.000 GRMS ,1587.14,39,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-22,GOLD         ,05AUG2026,167817.0,169774.0,167817.0,168637.0,165286.0,6,6.000 GRMS ,1011.82,36,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-21,GOLD         ,05AUG2026,165286.0,165286.0,165286.0,165286.0,160472.0,1,1.000 GRMS ,165.29,34,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-20,GOLD         ,05AUG2026,158898.0,161925.0,158898.0,160472.0,157471.0,6,6.000 GRMS ,962.83,34,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2026-01-19,GOLD         ,05AUG2026,157471.0,157471.0,157471.0,157471.0,154592.0,1,1.000 GRMS ,157.47,32,,FUTCOM,0.0,-
