__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2025-06-05,GOLD         ,05JUN2025,97294.0,98205.0,96672.0,97321.0,97262.0,73,73.000 GRMS ,7115.68,52,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-06-04,GOLD         ,05JUN2025,96811.0,97555.0,96600.0,97262.0,96525.0,76,76.000 GRMS ,7366.5,92,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-06-03,GOLD         ,05JUN2025,96749.0,96973.0,96254.0,96525.0,96924.0,81,81.000 GRMS ,7828.6,118,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-06-02,GOLD         ,05JUN2025,95227.0,97000.0,95200.0,96924.0,94644.0,67,67.000 GRMS ,6441.71,147,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-30,GOLD         ,05JUN2025,94951.0,95270.0,94400.0,94644.0,95389.0,2018,2018.000 GRMS ,191351.98,816,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-29,GOLD         ,05JUN2025,94900.0,95734.0,94500.0,95389.0,95278.0,6007,6007.000 GRMS ,571235.04,2038,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-28,GOLD         ,05JUN2025,95287.0,95860.0,95000.0,95278.0,95143.0,7101,7101.000 GRMS ,678066.14,4022,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-27,GOLD         ,05JUN2025,95600.0,96064.0,94932.0,95143.0,95937.0,9758,9758.000 GRMS ,929810.79,6718,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-26,GOLD         ,05JUN2025,96001.0,96101.0,95507.0,95937.0,96421.0,6968,6968.000 GRMS ,667274.49,8931,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-23,GOLD         ,05JUN2025,95557.0,96550.0,95555.0,96421.0,95536.0,11406,11406.000 GRMS ,1095866.59,9951,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-22,GOLD         ,05JUN2025,96214.0,96383.0,95201.0,95536.0,95599.0,14202,14202.000 GRMS ,1360331.77,9678,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-21,GOLD         ,05JUN2025,95344.0,95705.0,95025.0,95599.0,94841.0,10509,10509.000 GRMS ,1003194.7,10524,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-20,GOLD         ,05JUN2025,93001.0,94899.0,92810.0,94841.0,93297.0,13466,13466.000 GRMS ,1264647.22,10502,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-19,GOLD         ,05JUN2025,93024.0,94031.0,92800.0,93297.0,92441.0,10614,10614.000 GRMS ,991724.88,10158,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-16,GOLD         ,05JUN2025,92859.0,93550.0,91615.0,92441.0,93169.0,14962,14962.000 GRMS ,1383924.69,10727,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-15,GOLD         ,05JUN2025,91593.0,93446.0,90890.0,93169.0,92265.0,19047,19047.000 GRMS ,1752537.28,11079,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-14,GOLD         ,05JUN2025,93143.0,93666.0,92022.0,92265.0,93647.0,14208,14208.000 GRMS ,1318821.49,11867,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2025-05-13,GOLD         ,05JUN2025,92885.0,94180.0,92875.0,93647.0,92901.0,11043,11043.000 GRMS ,1035204.87,12407,,FUTCOM,0.0,-
