__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2023-04-05,GOLD         ,05APR2023,60779.0,60822.0,60569.0,59837.0,60620.0,16,16.000 GRMS ,971.87,24,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-04-04,GOLD         ,05APR2023,61399.0,61399.0,59610.0,60620.0,59716.0,52,52.000 GRMS ,3144.1,39,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-04-03,GOLD         ,05APR2023,59200.0,59900.0,59040.0,59716.0,59402.0,127,127.000 GRMS ,7546.67,82,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-31,GOLD         ,05APR2023,59425.0,59650.0,59310.0,59402.0,59316.0,442,442.000 GRMS ,26300.98,151,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-30,GOLD         ,05APR2023,59000.0,59400.0,58850.0,59316.0,58941.0,1098,1098.000 GRMS ,64827.8,570,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-29,GOLD         ,05APR2023,58918.0,59074.0,58747.0,58941.0,59042.0,5064,5064.000 GRMS ,298339.41,1319,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-28,GOLD         ,05APR2023,58718.0,59232.0,58500.0,59042.0,58526.0,5064,5064.000 GRMS ,297289.34,3262,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-27,GOLD         ,05APR2023,59300.0,59310.0,58405.0,58526.0,59273.0,7510,7510.000 GRMS ,441558.9,4811,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-24,GOLD         ,05APR2023,59490.0,59975.0,59190.0,59273.0,59565.0,7931,7931.000 GRMS ,472129.73,5918,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-23,GOLD         ,05APR2023,59231.0,59618.0,58930.0,59565.0,58756.0,8241,8241.000 GRMS ,488405.61,7125,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-22,GOLD         ,05APR2023,58563.0,58810.0,58462.0,58756.0,58579.0,5165,5165.000 GRMS ,302806.59,7736,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-21,GOLD         ,05APR2023,59594.0,59705.0,58534.0,58579.0,59506.0,8269,8269.000 GRMS ,488840.83,7960,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-20,GOLD         ,05APR2023,59418.0,60455.0,59232.0,59506.0,59383.0,9992,9992.000 GRMS ,596946.8,8557,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-17,GOLD         ,05APR2023,58269.0,59461.0,58143.0,59383.0,58006.0,7736,7736.000 GRMS ,453957.03,8926,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-16,GOLD         ,05APR2023,57955.0,58525.0,57845.0,58006.0,58336.0,7272,7272.000 GRMS ,422715.78,8689,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-15,GOLD         ,05APR2023,57380.0,58661.0,57068.0,58336.0,57483.0,10022,10022.000 GRMS ,579938.25,9312,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-14,GOLD         ,05APR2023,57483.0,57738.0,57231.0,57483.0,57642.0,6119,6119.000 GRMS ,351880.6,9245,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-13,GOLD         ,05APR2023,56667.0,57680.0,56353.0,57642.0,56150.0,10611,10611.000 GRMS ,604826.33,9674,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-10,GOLD         ,05APR2023,55325.0,56190.0,55270.0,56150.0,55301.0,7084,7084.000 GRMS ,394448.26,9440,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-09,GOLD         ,05APR2023,54855.0,55401.0,54771.0,55301.0,54911.0,5789,5789.000 GRMS ,318755.45,9385,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-08,GOLD         ,05APR2023,54935.0,55112.0,54850.0,54911.0,55022.0,4239,4239.000 GRMS ,232936.22,9754,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-07,GOLD         ,05APR2023,55700.0,55700.0,55000.0,55022.0,55769.0,4559,4559.000 GRMS ,251992.78,9968,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-06,GOLD         ,05APR2023,55878.0,55982.0,55751.0,55769.0,55721.0,4465,4465.000 GRMS ,249493.74,10180,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-03,GOLD         ,05APR2023,55899.0,55899.0,55580.0,55721.0,55739.0,4593,4593.000 GRMS ,256116.75,10371,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-02,GOLD         ,05APR2023,55777.0,55925.0,55705.0,55739.0,55830.0,4549,4549.000 GRMS ,253838.57,10844,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-03-01,GOLD         ,05APR2023,55760.0,56020.0,55627.0,55830.0,55756.0,4575,4575.000 GRMS ,255430.37,11207,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-28,GOLD         ,05APR2023,55402.0,55798.0,55132.0,55756.0,55476.0,5460,5460.000 GRMS ,302569.12,11269,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-27,GOLD         ,05APR2023,55397.0,55497.0,55290.0,55476.0,55432.0,4261,4261.000 GRMS ,235931.74,11177,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-24,GOLD         ,05APR2023,55707.0,55790.0,55380.0,55432.0,55587.0,5411,5411.000 GRMS ,300702.44,11194,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-23,GOLD         ,05APR2023,55954.0,56010.0,55511.0,55587.0,56083.0,6623,6623.000 GRMS ,369195.45,11454,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-22,GOLD         ,05APR2023,56169.0,56395.0,56027.0,56083.0,56168.0,4424,4424.000 GRMS ,248519.67,11871,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-21,GOLD         ,05APR2023,56191.0,56310.0,56003.0,56168.0,56213.0,5384,5384.000 GRMS ,302252.77,12074,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-20,GOLD         ,05APR2023,56209.0,56345.0,56188.0,56213.0,56257.0,3295,3295.000 GRMS ,185438.8,12310,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-17,GOLD         ,05APR2023,55975.0,56287.0,55691.0,56257.0,56228.0,7485,7485.000 GRMS ,418677.37,12450,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-16,GOLD         ,05APR2023,56225.0,56279.0,55910.0,56228.0,56126.0,6835,6835.000 GRMS ,383522.58,13184,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-15,GOLD         ,05APR2023,56666.0,56674.0,56078.0,56126.0,56750.0,8238,8238.000 GRMS ,463459.21,13466,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-14,GOLD         ,05APR2023,56611.0,56999.0,56478.0,56750.0,56497.0,9679,9679.000 GRMS ,549109.73,14204,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-13,GOLD         ,05APR2023,56762.0,56920.0,56470.0,56497.0,56741.0,4936,4936.000 GRMS ,279772.15,14625,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-10,GOLD         ,05APR2023,56760.0,56865.0,56496.0,56741.0,56852.0,8489,8489.000 GRMS ,481094.96,15184,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-09,GOLD         ,05APR2023,57238.0,57419.0,56750.0,56852.0,57215.0,6617,6617.000 GRMS ,378121.69,15818,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-08,GOLD         ,05APR2023,57220.0,57384.0,56986.0,57215.0,57257.0,6034,6034.000 GRMS ,345161.26,16415,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-07,GOLD         ,05APR2023,57000.0,57380.0,56950.0,57257.0,56955.0,7130,7130.000 GRMS ,407481.08,16808,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-06,GOLD         ,05APR2023,56638.0,57195.0,56638.0,56955.0,56585.0,5467,5467.000 GRMS ,311630.41,17210,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-03,GOLD         ,05APR2023,57799.0,57900.0,56544.0,56585.0,57695.0,10868,10868.000 GRMS ,621199.49,17179,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-02,GOLD         ,05APR2023,57939.0,58847.0,57625.0,57695.0,57885.0,8677,8677.000 GRMS ,506724.47,19164,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-02-01,GOLD         ,05APR2023,57150.0,57950.0,57094.0,57885.0,57190.0,11170,11170.000 GRMS ,644320.5,20193,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-31,GOLD         ,05APR2023,57150.0,57200.0,56627.0,57190.0,57047.0,7255,7255.000 GRMS ,413026.22,19405,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-30,GOLD         ,05APR2023,57235.0,57416.0,56956.0,57047.0,57279.0,7519,7519.000 GRMS ,429794.69,19493,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-27,GOLD         ,05APR2023,57300.0,57362.0,57078.0,57279.0,57465.0,6855,6855.000 GRMS ,392060.93,18556,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-25,GOLD         ,05APR2023,57340.0,57500.0,57167.0,57465.0,57396.0,3037,3037.000 GRMS ,174031.54,16219,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-24,GOLD         ,05APR2023,57224.0,57490.0,57093.0,57396.0,57107.0,3667,3667.000 GRMS ,210316.15,14987,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-23,GOLD         ,05APR2023,57222.0,57222.0,56780.0,57107.0,56919.0,2650,2650.000 GRMS ,151014.63,13445,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-20,GOLD         ,05APR2023,57064.0,57199.0,56855.0,56919.0,56877.0,1599,1599.000 GRMS ,91168.5,12405,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-19,GOLD         ,05APR2023,56681.0,56925.0,56625.0,56877.0,56694.0,1500,1500.000 GRMS ,85131.02,11866,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-01-18,GOLD         ,05APR2023,56750.0,56950.0,56560.0,56694.0,56796.0,1672,1672.000 GRMS ,94831.57,11006,,FUTCOM,0.0,-
