__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2023-10-05,GOLD         ,05OCT2023,56200.0,56213.0,56075.0,56439.0,56343.0,5,5.000 GRMS ,280.79,5,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-10-04,GOLD         ,05OCT2023,56237.0,56631.0,56225.0,56343.0,56279.0,17,17.000 GRMS ,957.33,19,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-10-03,GOLD         ,05OCT2023,56209.0,56539.0,56150.0,56279.0,57105.0,21,21.000 GRMS ,1182.35,203,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-29,GOLD         ,05OCT2023,57382.0,57607.0,57096.0,57105.0,57128.0,585,585.000 GRMS ,33537.97,203,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-28,GOLD         ,05OCT2023,57631.0,57647.0,57026.0,57128.0,57672.0,2206,2206.000 GRMS ,126678.29,1497,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-27,GOLD         ,05OCT2023,58450.0,58450.0,57622.0,57672.0,58432.0,7059,7059.000 GRMS ,409995.07,2111,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-26,GOLD         ,05OCT2023,58616.0,58749.0,58404.0,58432.0,58701.0,5335,5335.000 GRMS ,312507.03,4186,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-25,GOLD         ,05OCT2023,58884.0,58996.0,58676.0,58701.0,58946.0,5163,5163.000 GRMS ,303893.49,5519,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-22,GOLD         ,05OCT2023,58730.0,58986.0,58729.0,58946.0,58822.0,3453,3453.000 GRMS ,203305.3,6612,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-21,GOLD         ,05OCT2023,59315.0,59315.0,58685.0,58822.0,59405.0,6108,6108.000 GRMS ,359852.36,7463,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-20,GOLD         ,05OCT2023,59222.0,59443.0,59109.0,59405.0,59282.0,4721,4721.000 GRMS ,279867.26,8237,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-19,GOLD         ,05OCT2023,59240.0,59388.0,59240.0,59282.0,59259.0,1283,1283.000 GRMS ,76126.01,9009,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-18,GOLD         ,05OCT2023,58913.0,59275.0,58913.0,59259.0,58993.0,3439,3439.000 GRMS ,203466.34,9012,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-15,GOLD         ,05OCT2023,58674.0,59148.0,58673.0,58993.0,58588.0,5473,5473.000 GRMS ,322281.65,9766,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-14,GOLD         ,05OCT2023,58550.0,58620.0,58354.0,58588.0,58593.0,3898,3898.000 GRMS ,227941.16,10755,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-13,GOLD         ,05OCT2023,58550.0,58695.0,58523.0,58593.0,58626.0,3294,3294.000 GRMS ,193006.94,11084,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-12,GOLD         ,05OCT2023,58995.0,58995.0,58520.0,58626.0,58930.0,4276,4276.000 GRMS ,251037.88,11231,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-11,GOLD         ,05OCT2023,58930.0,59100.0,58888.0,58930.0,58898.0,3326,3326.000 GRMS ,196238.39,11485,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-08,GOLD         ,05OCT2023,59146.0,59205.0,58864.0,58898.0,58998.0,3548,3548.000 GRMS ,209497.98,11816,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-07,GOLD         ,05OCT2023,59043.0,59128.0,58970.0,58998.0,59088.0,2695,2695.000 GRMS ,159091.78,11886,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-06,GOLD         ,05OCT2023,59165.0,59300.0,59010.0,59088.0,59243.0,3003,3003.000 GRMS ,177673.61,11845,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-05,GOLD         ,05OCT2023,59347.0,59460.0,59207.0,59243.0,59393.0,2740,2740.000 GRMS ,162561.09,12024,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-04,GOLD         ,05OCT2023,59570.0,59574.0,59330.0,59393.0,59395.0,3134,3134.000 GRMS ,186277.15,12056,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-09-01,GOLD         ,05OCT2023,59296.0,59665.0,59271.0,59395.0,59374.0,5463,5463.000 GRMS ,324624.45,12086,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-31,GOLD         ,05OCT2023,59490.0,59563.0,59351.0,59374.0,59478.0,3305,3305.000 GRMS ,196488.0,12430,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-30,GOLD         ,05OCT2023,59282.0,59550.0,59282.0,59478.0,59266.0,3329,3329.000 GRMS ,197796.94,12403,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-29,GOLD         ,05OCT2023,58949.0,59289.0,58843.0,59266.0,58887.0,4638,4638.000 GRMS ,273941.5,12423,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-28,GOLD         ,05OCT2023,58685.0,59000.0,58671.0,58887.0,58640.0,3322,3322.000 GRMS ,195376.12,12482,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-25,GOLD         ,05OCT2023,58743.0,58875.0,58492.0,58640.0,58811.0,4380,4380.000 GRMS ,257067.45,12533,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-24,GOLD         ,05OCT2023,58800.0,58895.0,58662.0,58811.0,58819.0,2957,2957.000 GRMS ,173851.2,12486,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-23,GOLD         ,05OCT2023,58600.0,58848.0,58506.0,58819.0,58574.0,4194,4194.000 GRMS ,246031.84,12508,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-22,GOLD         ,05OCT2023,58526.0,58674.0,58361.0,58574.0,58490.0,4109,4109.000 GRMS ,240562.98,12954,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2023-08-21,GOLD         ,05OCT2023,58420.0,58640.0,58281.0,58490.0,58375.0,4861,4861.000 GRMS ,283910.49,12866,,FUTCOM,0.0,-
