__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2021-04-05,GOLD         ,05APR2021,44900.0,45050.0,44886.0,44598.0,44767.0,7,7.000 GRMS ,314.87,17,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-04-01,GOLD         ,05APR2021,44650.0,44865.0,44650.0,44767.0,44637.0,29,29.000 GRMS ,1296.96,61,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-31,GOLD         ,05APR2021,43870.0,44672.0,43711.0,44637.0,43873.0,59,59.000 GRMS ,2603.61,119,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-30,GOLD         ,05APR2021,43669.0,44300.0,43669.0,43873.0,43545.0,406,406.000 GRMS ,17868.2,201,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-29,GOLD         ,05APR2021,44520.0,44550.0,43320.0,43545.0,44642.0,3696,3696.000 GRMS ,162899.22,1563,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-26,GOLD         ,05APR2021,44635.0,44788.0,44441.0,44642.0,44695.0,8120,8120.000 GRMS ,362027.88,3025,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-25,GOLD         ,05APR2021,44892.0,45028.0,44601.0,44695.0,44860.0,9090,9090.000 GRMS ,407215.24,5988,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-24,GOLD         ,05APR2021,44800.0,44895.0,44673.0,44860.0,44646.0,7251,7251.000 GRMS ,324817.23,7155,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-23,GOLD         ,05APR2021,44786.0,44995.0,44590.0,44646.0,44905.0,7964,7964.000 GRMS ,356799.38,7760,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-22,GOLD         ,05APR2021,44974.0,45040.0,44630.0,44905.0,45021.0,7027,7027.000 GRMS ,314872.74,7736,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-19,GOLD         ,05APR2021,44928.0,45137.0,44801.0,45021.0,44951.0,7521,7521.000 GRMS ,338181.15,8165,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-18,GOLD         ,05APR2021,44892.0,45299.0,44626.0,44951.0,44840.0,9762,9762.000 GRMS ,438943.22,8103,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-17,GOLD         ,05APR2021,44890.0,45037.0,44756.0,44840.0,44813.0,6443,6443.000 GRMS ,289319.75,8724,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-16,GOLD         ,05APR2021,44950.0,45086.0,44766.0,44813.0,44900.0,7816,7816.000 GRMS ,351070.91,9161,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-15,GOLD         ,05APR2021,44790.0,45047.0,44730.0,44900.0,44750.0,8094,8094.000 GRMS ,363307.12,9625,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-12,GOLD         ,05APR2021,44741.0,44785.0,44271.0,44750.0,44879.0,9788,9788.000 GRMS ,435924.76,10163,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-11,GOLD         ,05APR2021,44950.0,45167.0,44774.0,44879.0,44792.0,5583,5583.000 GRMS ,250959.19,10751,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-10,GOLD         ,05APR2021,44730.0,44944.0,44630.0,44792.0,44857.0,8857,8857.000 GRMS ,396454.42,10867,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-09,GOLD         ,05APR2021,44349.0,44963.0,44263.0,44857.0,44218.0,11352,11352.000 GRMS ,506380.13,11130,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-08,GOLD         ,05APR2021,44756.0,44780.0,44150.0,44218.0,44683.0,10347,10347.000 GRMS ,459750.0,12105,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-05,GOLD         ,05APR2021,44444.0,44720.0,44217.0,44683.0,44541.0,11917,11917.000 GRMS ,529673.04,12300,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-04,GOLD         ,05APR2021,44735.0,44962.0,44471.0,44541.0,44948.0,12203,12203.000 GRMS ,545930.46,13167,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-03,GOLD         ,05APR2021,45524.0,45544.0,44561.0,44948.0,45548.0,12643,12643.000 GRMS ,569126.55,13442,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-02,GOLD         ,05APR2021,45066.0,45650.0,44975.0,45548.0,45308.0,12351,12351.000 GRMS ,559669.5,12988,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-03-01,GOLD         ,05APR2021,46000.0,46139.0,45215.0,45308.0,45736.0,11653,11653.000 GRMS ,533722.18,14052,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-26,GOLD         ,05APR2021,46340.0,46689.0,45611.0,45736.0,46241.0,17952,17952.000 GRMS ,828273.01,13719,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-25,GOLD         ,05APR2021,46443.0,46655.0,46060.0,46241.0,46522.0,13829,13829.000 GRMS ,640933.63,13253,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-24,GOLD         ,05APR2021,46808.0,46857.0,46268.0,46522.0,46802.0,11487,11487.000 GRMS ,535230.03,13118,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-23,GOLD         ,05APR2021,46973.0,46985.0,46589.0,46802.0,46901.0,8952,8952.000 GRMS ,419207.51,12860,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-22,GOLD         ,05APR2021,46335.0,46966.0,46238.0,46901.0,46197.0,12748,12748.000 GRMS ,594185.73,12798,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-19,GOLD         ,05APR2021,45986.0,46490.0,45861.0,46197.0,46126.0,11107,11107.000 GRMS ,512502.62,13440,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-18,GOLD         ,05APR2021,46409.0,46498.0,46011.0,46126.0,46237.0,10062,10062.000 GRMS ,465792.06,13750,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-17,GOLD         ,05APR2021,46800.0,46800.0,46162.0,46237.0,46899.0,12286,12286.000 GRMS ,571034.56,13623,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-16,GOLD         ,05APR2021,47409.0,47480.0,46682.0,46899.0,47241.0,13845,13845.000 GRMS ,652320.78,12876,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-15,GOLD         ,05APR2021,47436.0,47455.0,47202.0,47241.0,47318.0,6160,6160.000 GRMS ,291443.84,12405,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-12,GOLD         ,05APR2021,47411.0,47586.0,47111.0,47318.0,47508.0,9551,9551.000 GRMS ,452291.4,12655,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-11,GOLD         ,05APR2021,47837.0,48100.0,47456.0,47508.0,48013.0,8904,8904.000 GRMS ,425889.45,12535,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-10,GOLD         ,05APR2021,48000.0,48374.0,47822.0,48013.0,47948.0,10333,10333.000 GRMS ,496555.84,12066,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-09,GOLD         ,05APR2021,48000.0,48235.0,47779.0,47948.0,47839.0,9545,9545.000 GRMS ,458428.15,12315,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-08,GOLD         ,05APR2021,47152.0,47957.0,47152.0,47839.0,47256.0,10406,10406.000 GRMS ,494885.63,12789,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-05,GOLD         ,05APR2021,46850.0,47315.0,46806.0,47256.0,46715.0,9616,9616.000 GRMS ,452473.53,13543,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-04,GOLD         ,05APR2021,47486.0,47673.0,46611.0,46715.0,47816.0,14398,14398.000 GRMS ,679434.43,14300,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-03,GOLD         ,05APR2021,48015.0,48079.0,47705.0,47816.0,47825.0,7462,7462.000 GRMS ,357384.37,13417,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-02,GOLD         ,05APR2021,48612.0,48612.0,47751.0,47825.0,48720.0,12151,12151.000 GRMS ,584317.51,13240,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-02-01,GOLD         ,05APR2021,49717.0,49717.0,47201.0,48720.0,49337.0,21682,21682.000 GRMS ,1049641.04,12304,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-29,GOLD         ,05APR2021,49050.0,49831.0,48992.0,49337.0,48936.0,9104,9104.000 GRMS ,449299.97,12315,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-28,GOLD         ,05APR2021,48980.0,49579.0,48880.0,48936.0,49116.0,3803,3803.000 GRMS ,187116.88,11507,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-27,GOLD         ,05APR2021,49057.0,49240.0,48780.0,49116.0,49331.0,2476,2476.000 GRMS ,121443.05,11334,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-25,GOLD         ,05APR2021,49294.0,49530.0,49106.0,49331.0,49298.0,1245,1245.000 GRMS ,61369.39,10836,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-22,GOLD         ,05APR2021,49561.0,49587.0,48868.0,49298.0,49596.0,1716,1716.000 GRMS ,84426.46,10666,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-21,GOLD         ,05APR2021,49749.0,49869.0,49498.0,49596.0,49641.0,1382,1382.000 GRMS ,68713.06,10203,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2021-01-20,GOLD         ,05APR2021,49158.0,49739.0,48869.0,49641.0,49052.0,2115,2115.000 GRMS ,104345.98,9624,,FUTCOM,0.0,-
