__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2015-10-05,GOLD         ,05OCT2015,26173.0,26201.0,26013.0,25953.0,25773.0,298,298.000 GRMS ,7782.94,185,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-10-01,GOLD         ,05OCT2015,25827.0,25875.0,25711.0,25773.0,25856.0,1479,1479.000 GRMS ,38147.56,560,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-30,GOLD         ,05OCT2015,26212.0,26212.0,25760.0,25856.0,26243.0,16243,16243.000 GRMS ,422154.51,1152,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-29,GOLD         ,05OCT2015,26536.0,26568.0,26211.0,26243.0,26504.0,17451,17451.000 GRMS ,459494.45,4333,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-28,GOLD         ,05OCT2015,26692.0,26725.0,26341.0,26504.0,26734.0,15359,15359.000 GRMS ,407230.81,4985,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-25,GOLD         ,05OCT2015,26825.0,26825.0,26628.0,26734.0,26952.0,10038,10038.000 GRMS ,268288.27,5616,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-24,GOLD         ,05OCT2015,26520.0,27100.0,26465.0,26952.0,26467.0,20076,20076.000 GRMS ,536973.35,6047,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-23,GOLD         ,05OCT2015,26229.0,26490.0,26209.0,26467.0,26238.0,13903,13903.000 GRMS ,366282.56,6172,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-22,GOLD         ,05OCT2015,26319.0,26450.0,26181.0,26238.0,26345.0,18386,18386.000 GRMS ,483736.26,6513,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-21,GOLD         ,05OCT2015,26487.0,26547.0,26290.0,26345.0,26469.0,12199,12199.000 GRMS ,322303.44,6707,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-18,GOLD         ,05OCT2015,26350.0,26590.0,26313.0,26469.0,26168.0,17240,17240.000 GRMS ,456129.58,6724,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-17,GOLD         ,05OCT2015,26208.0,26248.0,26136.0,26168.0,26291.0,5919,5919.000 GRMS ,155062.15,6725,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-16,GOLD         ,05OCT2015,25993.0,26350.0,25965.0,26291.0,25980.0,19631,19631.000 GRMS ,513660.0,6995,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-15,GOLD         ,05OCT2015,26068.0,26088.0,25940.0,25980.0,26070.0,12274,12274.000 GRMS ,319260.91,7318,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-14,GOLD         ,05OCT2015,26123.0,26125.0,25963.0,26070.0,25967.0,10075,10075.000 GRMS ,262315.12,7547,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-11,GOLD         ,05OCT2015,26179.0,26200.0,25900.0,25967.0,26163.0,13422,13422.000 GRMS ,349689.63,7965,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-10,GOLD         ,05OCT2015,26143.0,26289.0,26042.0,26163.0,26057.0,15255,15255.000 GRMS ,398994.18,7551,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-09,GOLD         ,05OCT2015,26449.0,26472.0,25984.0,26057.0,26424.0,12326,12326.000 GRMS ,323510.83,7973,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-08,GOLD         ,05OCT2015,26499.0,26518.0,26386.0,26424.0,26500.0,9451,9451.000 GRMS ,250003.67,7429,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-07,GOLD         ,05OCT2015,26580.0,26607.0,26462.0,26500.0,26532.0,6439,6439.000 GRMS ,170949.37,7432,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-04,GOLD         ,05OCT2015,26422.0,26683.0,26402.0,26532.0,26394.0,17659,17659.000 GRMS ,468276.57,7397,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2015-09-03,GOLD         ,05OCT2015,26622.0,26636.0,26326.0,26394.0,26629.0,15241,15241.000 GRMS ,403457.18,7611,,FUTCOM,0.0,-
