__type,Date,Symbol,ExpiryDate,Open,High,Low,Close,PreviousClose,Volume,VolumeInThousands,Value,OpenInterest,DateDisplay,InstrumentName,StrikePrice,OptionType
MCX.BL.Bhavcopy,2019-12-05,GOLD         ,05DEC2019,38850.0,38850.0,38192.0,38089.0,38176.0,12,12.000 GRMS ,459.52,78,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-12-04,GOLD         ,05DEC2019,38331.0,38450.0,38140.0,38176.0,38250.0,66,66.000 GRMS ,2531.48,88,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-12-03,GOLD         ,05DEC2019,37930.0,38768.0,37880.0,38250.0,37952.0,46,46.000 GRMS ,1750.36,100,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-12-02,GOLD         ,05DEC2019,37717.0,38028.0,37100.0,37952.0,38031.0,480,480.000 GRMS ,18171.3,124,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-29,GOLD         ,05DEC2019,37782.0,38114.0,37693.0,38031.0,37723.0,5658,5658.000 GRMS ,214086.85,595,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-28,GOLD         ,05DEC2019,37573.0,37748.0,37540.0,37723.0,37525.0,8528,8528.000 GRMS ,321216.14,3543,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-27,GOLD         ,05DEC2019,37690.0,37690.0,37482.0,37525.0,37718.0,11042,11042.000 GRMS ,415204.87,5177,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-26,GOLD         ,05DEC2019,37696.0,37777.0,37520.0,37718.0,37723.0,12280,12280.000 GRMS ,462474.7,6947,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-25,GOLD         ,05DEC2019,37935.0,37935.0,37705.0,37723.0,37895.0,11457,11457.000 GRMS ,432707.72,7347,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-22,GOLD         ,05DEC2019,37929.0,38135.0,37871.0,37895.0,37953.0,12408,12408.000 GRMS ,471497.67,7920,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-21,GOLD         ,05DEC2019,38155.0,38193.0,37920.0,37953.0,38155.0,11850,11850.000 GRMS ,450943.45,8852,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-20,GOLD         ,05DEC2019,38220.0,38330.0,38001.0,38155.0,38205.0,14617,14617.000 GRMS ,557908.66,9590,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-19,GOLD         ,05DEC2019,38230.0,38230.0,37920.0,38205.0,38229.0,13863,13863.000 GRMS ,528198.5,10562,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-18,GOLD         ,05DEC2019,37918.0,38247.0,37791.0,38229.0,37994.0,14475,14475.000 GRMS ,549965.52,11326,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-15,GOLD         ,05DEC2019,38236.0,38236.0,37921.0,37994.0,38266.0,10429,10429.000 GRMS ,396232.16,11880,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-14,GOLD         ,05DEC2019,38060.0,38318.0,38059.0,38266.0,38097.0,13317,13317.000 GRMS ,508242.88,12759,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-13,GOLD         ,05DEC2019,37787.0,38148.0,37781.0,38097.0,37720.0,14244,14244.000 GRMS ,541156.07,12816,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-12,GOLD         ,05DEC2019,37680.0,37793.0,37522.0,37720.0,37680.0,7605,7605.000 GRMS ,286348.19,12970,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-11,GOLD         ,05DEC2019,37687.0,37848.0,37510.0,37680.0,37687.0,11489,11489.000 GRMS ,433242.15,12975,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-08,GOLD         ,05DEC2019,37747.0,37869.0,37477.0,37687.0,37575.0,15028,15028.000 GRMS ,566760.02,13404,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-07,GOLD         ,05DEC2019,38245.0,38245.0,37520.0,37575.0,38247.0,18899,18899.000 GRMS ,716368.48,13967,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-06,GOLD         ,05DEC2019,37906.0,38286.0,37906.0,38247.0,37881.0,12139,12139.000 GRMS ,462236.3,14459,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-05,GOLD         ,05DEC2019,38369.0,38396.0,37851.0,37881.0,38472.0,16012,16012.000 GRMS ,611172.89,14532,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-04,GOLD         ,05DEC2019,38391.0,38510.0,38331.0,38472.0,38310.0,8951,8951.000 GRMS ,343939.88,15684,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-11-01,GOLD         ,05DEC2019,38500.0,38546.0,38265.0,38310.0,38578.0,11747,11747.000 GRMS ,451054.09,15538,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-31,GOLD         ,05DEC2019,38105.0,38603.0,38037.0,38578.0,38088.0,15131,15131.000 GRMS ,580367.22,16722,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-30,GOLD         ,05DEC2019,37920.0,38129.0,37894.0,38088.0,37916.0,10367,10367.000 GRMS ,393981.91,16084,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-29,GOLD         ,05DEC2019,37939.0,38045.0,37801.0,37916.0,37922.0,10848,10848.000 GRMS ,411188.77,16030,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-28,GOLD         ,05DEC2019,38283.0,38283.0,37895.0,37922.0,38293.0,6366,6366.000 GRMS ,242090.73,16023,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-27,GOLD         ,05DEC2019,38319.0,38348.0,38260.0,38293.0,38269.0,967,967.000 GRMS ,37036.81,16420,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-25,GOLD         ,05DEC2019,38332.0,38618.0,38215.0,38269.0,38352.0,14997,14997.000 GRMS ,575855.14,16401,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-24,GOLD         ,05DEC2019,38036.0,38372.0,37990.0,38352.0,38003.0,12855,12855.000 GRMS ,490629.18,16832,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-23,GOLD         ,05DEC2019,37944.0,38099.0,37944.0,38003.0,37881.0,10709,10709.000 GRMS ,407361.31,17353,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-22,GOLD         ,05DEC2019,37883.0,37950.0,37822.0,37881.0,37890.0,11325,11325.000 GRMS ,429047.5,17800,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-21,GOLD         ,05DEC2019,38010.0,38090.0,37867.0,37890.0,38089.0,7971,7971.000 GRMS ,302698.95,18218,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-18,GOLD         ,05DEC2019,38142.0,38194.0,37965.0,38089.0,38196.0,12562,12562.000 GRMS ,478417.96,18442,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-17,GOLD         ,05DEC2019,38181.0,38233.0,37972.0,38196.0,38219.0,14507,14507.000 GRMS ,552996.07,19283,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-16,GOLD         ,05DEC2019,38137.0,38240.0,37937.0,38219.0,38036.0,17581,17581.000 GRMS ,670082.35,19473,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-15,GOLD         ,05DEC2019,38235.0,38425.0,37972.0,38036.0,38226.0,16351,16351.000 GRMS ,624600.73,19732,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-14,GOLD         ,05DEC2019,37894.0,38280.0,37771.0,38226.0,37845.0,14542,14542.000 GRMS ,553546.2,19619,,FUTCOM,0.0,-
MCX.BL.Bhavcopy,2019-10-11,GOLD         ,05DEC2019,38002.0,38350.0,37691.0,37845.0,38159.0,17308,17308.000 GRMS ,657125.29,19172,,FUTCOM,0.0,-
